2018-08-25,101
2018-08-26,95
2018-08-27,143
2018-08-28,162
2018-08-29,137
2018-08-30,160
2018-08-31,135
2018-09-01,372
2018-09-02,268
2018-09-03,268
2018-09-04,155
2018-09-05,190
2018-09-06,100
2018-09-07,147
2018-09-08,189
2018-09-09,101
2018-09-10,110
2018-09-13,115
2018-09-14,119
2018-09-15,121
2018-09-16,74
2018-09-17,113
2018-09-18,127
2018-09-19,131
2018-09-20,164
2018-09-21,140
2018-09-22,116
2018-09-23,123
2018-09-24,113
2018-09-25,162
2018-09-26,151
2018-09-27,117
2018-09-28,121
2018-09-29,121
2018-09-30,117
2018-10-01,384
2018-10-02,205
2018-10-03,191
2018-10-04,163
2018-10-05,172
2018-10-06,122
2018-10-07,134
2018-10-08,177
2018-10-09,162
2018-10-10,119
2018-10-13,77
2018-10-14,85
2018-10-15,150
2018-10-16,144
2018-10-17,130
2018-10-18,115
2018-10-19,114
2018-10-20,48
2018-11-01,410
2018-11-02,205
2018-11-03,141
2018-11-04,180
2018-11-05,207
2018-11-06,176
2018-11-07,160
2018-11-08,130
2018-11-09,161
2018-11-10,133
2018-12-01,392
2018-12-02,213
2018-12-03,194
2018-12-04,200
2018-12-05,120
2018-12-06,175
2018-12-07,137
2018-12-08,108
2018-12-09,143
2018-12-10,104
