Timestamp,Open,Close,High,Low,Volume
20/10/2018 15:00:00,6590.2,6575.5,6590.9,6572.9,109.54673628
20/10/2018 14:00:00,6605,6590.2,6606,6590,105.45874594
20/10/2018 13:00:00,6587.0293634,6605,6608.5,6587.0293634,305.24524902
20/10/2018 12:00:00,6589.6,6587.3,6590,6578,70.03166756
20/10/2018 11:00:00,6575.7,6589.6,6589.6,6575.6,112.84193374
20/10/2018 10:00:00,6579.4,6575.6,6583.8,6570.8,121.41174032
20/10/2018 09:00:00,6573.4,6579.4,6583.1,6573.4,46.43280495
20/10/2018 08:00:00,6580.1,6573.3,6580.1,6570,80.33564963
20/10/2018 07:00:00,6584.9,6580,6590,6580,427.43859181
20/10/2018 06:00:00,6544.36650933,6584.9,6611,6544.3,1009.90870985
20/10/2018 05:00:00,6544.4,6544.4,6544.4,6542,37.90595046
20/10/2018 04:00:00,6534.6,6544.4,6544.5,6534.5,68.7703699
20/10/2018 03:00:00,6535.6,6534.6,6536,6534,65.89695421
20/10/2018 02:00:00,6542.3,6535.5,6548.4,6533.7,222.28306316
20/10/2018 01:00:00,6515.4,6542.3,6542.3,6511,423.73846736
20/10/2018 00:00:00,6524.3,6515.3,6524.7,6513,204.9912254
19/10/2018 23:00:00,6536.98698862,6525.1,6539,6520.5,202.00760167
19/10/2018 22:00:00,6535.7,6537,6539.1,6535,100.21832081
19/10/2018 21:00:00,6526.05537531,6535.8,6538.6,6524.6,91.5312335
19/10/2018 20:00:00,6549,6526.05537531,6549.8,6518.2,1060.83559556
19/10/2018 19:00:00,6566.1,6549.3,6566.1,6545.6,400.28699916
19/10/2018 18:00:00,6560.1,6566,6567,6560,110.78035198
19/10/2018 17:00:00,6568.4,6560,6570,6560,142.80996626
19/10/2018 16:00:00,6564.8,6568.4,6593.2,6550,545.32457066
19/10/2018 15:00:00,6557.5,6564.83987362,6567.6,6551.4,680.82326533
19/10/2018 14:00:00,6577.8,6557.5,6582.7,6556.3,390.80730215
19/10/2018 13:00:00,6569.2,6577.8,6589.6,6569.2,343.31013747
19/10/2018 12:00:00,6585.6,6569.2,6586.9,6536.1,1033.19052701
19/10/2018 11:00:00,6601,6585.6,6607.7,6585,511.7688197
19/10/2018 10:00:00,6590.2,6601,6616.1,6590.2,552.54025441
19/10/2018 09:00:00,6584.6,6590.2,6603.1,6581.1,374.18333366
19/10/2018 08:00:00,6575,6584.7,6604.8,6575,461.37657461
19/10/2018 07:00:00,6587.77303002,6575.0414809,6592.09246218,6575,732.87149307
19/10/2018 06:00:00,6581,6587.7,6596.5,6565.2,1045.04086323
19/10/2018 05:00:00,6626.2,6581.5,6626.3,6580,1176.0366396
19/10/2018 04:00:00,6613.9,6626.9,6630,6613.9,297.39302118
19/10/2018 03:00:00,6620,6613.99547532,6620.07092246,6610,309.21565455
19/10/2018 02:00:00,6600,6620.07092246,6629.1,6598.7,126.95802966
19/10/2018 01:00:00,6630,6599.9,6630.1,6592.7,275.07098179
19/10/2018 00:00:00,6613.3,6630,6639.5,6602.9,274.53512834
18/10/2018 23:00:00,6592.1,6613.2,6628.9,6590,572.60648289
18/10/2018 22:00:00,6585.7,6592.00575132,6608.1,6566.7,549.28160189
18/10/2018 21:00:00,6615.8,6585.7,6618,6580,984.64588308
18/10/2018 20:00:00,6638.2,6617.4,6638.2,6615,309.40210577
18/10/2018 19:00:00,6630.8,6638.1,6639.8,6611.9,318.47199135
18/10/2018 18:00:00,6640,6630.9,6662.4,6616.7,429.34988135
18/10/2018 17:00:00,6706.2,6640,6710.5,6609.3,1687.01461402
18/10/2018 16:00:00,6700.26405628,6706.2,6710.4,6697,369.10662773
18/10/2018 15:00:00,6703,6700.3,6703.1,6677,760.1239814
18/10/2018 14:00:00,6714.6,6703,6714.6,6703,175.59217907
18/10/2018 13:00:00,6720,6714.6,6720.1,6703,197.92859092
18/10/2018 12:00:00,6715,6720.03220536,6720.1,6699.7,764.72793281
18/10/2018 11:00:00,6721.5,6715,6721.9,6704.9,372.93871455
18/10/2018 10:00:00,6715.1291619,6721.5,6728.88241525,6708.8,276.56543025
18/10/2018 09:00:00,6712,6715.1291619,6716,6705,403.71794844
18/10/2018 08:00:00,6719.97147369,6711.96044783,6723.8,6694,637.15165574
18/10/2018 07:00:00,6728.7,6719.97147369,6734.8,6717.2,452.64253768
18/10/2018 06:00:00,6727,6728.77337889,6737.5,6718.5,280.42430488
18/10/2018 05:00:00,6740,6726.2,6742.9,6714.7,375.0531193
18/10/2018 04:00:00,6750,6740,6754.6,6738,521.50729683
18/10/2018 03:00:00,6730.36461763,6749.9583164,6779.9,6729.7,967.46795369
18/10/2018 02:00:00,6730.2,6730.3,6734.96374611,6727,364.25766551
18/10/2018 01:00:00,6734.5,6730.2,6737.6,6725.2,372.21909961
18/10/2018 00:00:00,6735.6,6734.94618629,6743.2,6723,395.08013033
17/10/2018 23:00:00,6733.5,6736,6741.6,6723.39154485,55.88452321
17/10/2018 22:00:00,6732.3,6733.6,6746.33251482,6730.1,174.73006264
17/10/2018 21:00:00,6723.5,6732.3,6733,6712.4,229.40456313
17/10/2018 20:00:00,6710,6723.5,6726,6703.2,433.5745126
17/10/2018 19:00:00,6738.7,6709.9,6739.1,6709.4,803.20013787
17/10/2018 18:00:00,6741.7,6738.6,6742.6,6729.5,435.02111773
17/10/2018 17:00:00,6745.1,6740.9,6745.1,6736.6,175.46091636
17/10/2018 16:00:00,6741.4,6745.1,6745.5,6731.3,214.45822669
17/10/2018 15:00:00,6742.4,6741.5,6743.4,6733,260.14759505
17/10/2018 14:00:00,6709.8,6742,6760.2,6699,748.50343373
17/10/2018 13:00:00,6722.1,6709.7,6723,6695.7145856,304.58608671
17/10/2018 12:00:00,6719.4,6721.6,6724.2,6708.2,297.11614438
17/10/2018 11:00:00,6699.9,6719.4,6719.99813461,6674.3,705.15540922
17/10/2018 10:00:00,6726.1,6699.9,6727.3,6695.6,551.41050677
17/10/2018 09:00:00,6762.8,6726.17637718,6767.2,6705.6,887.81222437
17/10/2018 08:00:00,6745.5,6762.8,6767.3,6744.1,391.79583709
17/10/2018 07:00:00,6760.5,6745.4,6760.5,6737.78460072,298.51818304
17/10/2018 06:00:00,6759.3,6760.6,6762.9,6751.4,123.65675931
17/10/2018 05:00:00,6769.9,6754.6088022,6794,6749.8,353.45909784
17/10/2018 04:00:00,6770.5,6770,6776.9,6753.2,398.04079088
17/10/2018 03:00:00,6751.6,6770.8,6776.9,6751.6,312.05545835
17/10/2018 02:00:00,6749.5163152,6751.6832745,6753.4624445,6737.3,229.34902484
17/10/2018 01:00:00,6745.855688,6749.5,6762.6,6745.8,283.47669502
17/10/2018 00:00:00,6754.2,6745.855688,6754.2,6737,214.9050987
16/10/2018 23:00:00,6720.9743925,6754.2,6780.3,6716.1,572.00493636
16/10/2018 22:00:00,6725.7,6720,6725.8,6709.9,148.35333105
16/10/2018 21:00:00,6715.9,6725.7,6725.9,6698.5,283.95279054
16/10/2018 20:00:00,6718.92370072,6715.7,6726.1,6702.6,163.99975023
16/10/2018 19:00:00,6726,6718.92370072,6726,6700.4,524.35041148
16/10/2018 18:00:00,6710.1,6726.1,6730.8,6710,307.19654281
16/10/2018 17:00:00,6688,6710,6714.2,6687.9,330.7409875
16/10/2018 16:00:00,6717.6,6688,6717.62092458,6669.1,1101.5188173
16/10/2018 15:00:00,6715.5,6717.6,6730,6713.7,373.15729902
16/10/2018 14:00:00,6742.9590908,6715.5,6750.7,6713.7,699.8442421
16/10/2018 13:00:00,6744.8,6743,6775,6737.6,481.24506429
16/10/2018 12:00:00,6788.89732745,6744.8,6788.9,6731.8,593.70916941
16/10/2018 11:00:00,6763.8,6788.9,6788.9,6753.6,504.55275049
16/10/2018 10:00:00,6742,6763.8,6764,6737.4,451.1032159
16/10/2018 09:00:00,6746,6742.4,6762.3,6727.8,1140.20247445
16/10/2018 08:00:00,6815.5,6746,6815.6,6725.2,1357.30384004
16/10/2018 07:00:00,6816.8577992,6815.6,6826,6804.8,486.30582678
16/10/2018 06:00:00,6844.9,6816.9,6897.6,6811,1557.32069328
16/10/2018 05:00:00,6719.7,6844.7,6852.8,6714.5,2255.94213773
16/10/2018 04:00:00,6727.006665,6719.713245,6731.9,6709.6,627.86570268
16/10/2018 03:00:00,6735.6,6727,6748.87273945,6727,283.4614165
16/10/2018 02:00:00,6706,6735.3,6735.4,6705.9,336.93302369
16/10/2018 01:00:00,6730.1,6706,6733.5,6695.3,344.72504738
16/10/2018 00:00:00,6742,6728.98712362,6744.3,6703.9,738.99077631
15/10/2018 23:00:00,6716,6742,6771,6715.9,748.26537766
15/10/2018 22:00:00,6648.4,6716,6733.3,6641.1,1548.82835077
15/10/2018 21:00:00,6707,6641.1,6729.3,6640,1953.31222348
15/10/2018 20:00:00,6731,6707,6743.09667189,6682.6,2390.99783905
15/10/2018 19:00:00,6778.02165326,6731.1,6798,6731,1975.27929682
15/10/2018 18:00:00,6861.8200721,6778.02165326,6879.8,6774.57105358,3383.62270261
15/10/2018 17:00:00,6903.1,6861.9,6936.2,6849.5,1233.88660768
15/10/2018 16:00:00,6885.1,6903,6935.8,6880.52929858,1262.95845321
15/10/2018 15:00:00,6857.7325778,6885.1,6897.9,6849.5,1334.59186409
15/10/2018 14:00:00,6931.90049155,6858.0318174,6931.90049155,6842.8,1962.39559636
15/10/2018 13:00:00,6914.7,6931.90049155,6958.81642584,6891.3,1251.36387204
15/10/2018 12:00:00,6931.9,6914.7,6972.2,6860,2158.39132296
15/10/2018 11:00:00,6900,6932,7019.9,6893.4,4962.13122394
15/10/2018 10:00:00,6832.6,6900,6937.9,6798.6,2877.42776264
15/10/2018 09:00:00,6833.3,6832.6,6856,6732,5250.1720749
15/10/2018 08:00:00,6872.1767744,6835.7,6968.5,6802,6925.10613281
15/10/2018 07:00:00,7417.90386957,6872.1767744,7434.09183493,6870,13706.99161773
15/10/2018 06:00:00,6697,7419.3,7788,6697,19584.15163555
15/10/2018 05:00:00,6385,6696.1,6745,6384.9,8020.235278
15/10/2018 04:00:00,6379.4,6385,6385,6379,338.54221794
15/10/2018 03:00:00,6366.4,6379.4,6379.8,6366.4,205.42263593
15/10/2018 02:00:00,6381.7,6366.5,6381.7624386,6363.8,174.36350279
15/10/2018 01:00:00,6351.5,6381.7,6390.6,6351.5,718.08624528
15/10/2018 00:00:00,6336.4,6351.55507841,6351.5669448,6294.6,1037.56630542
14/10/2018 23:00:00,6354.9,6336.4,6362.4,6302.5,723.47681722
14/10/2018 22:00:00,6352,6354.2,6368.6,6348.442428,1217.16786051
14/10/2018 21:00:00,6359.5,6352,6359.5,6342.3,321.02831409
14/10/2018 20:00:00,6396.87752964,6359.5,6399.3,6345,831.98503829
14/10/2018 19:00:00,6388,6396.87752964,6397,6387.7,237.40005073
14/10/2018 18:00:00,6378,6388,6396,6377.9,587.50147992
14/10/2018 17:00:00,6389.08662756,6378,6389.9,6369.4,400.82519834
14/10/2018 16:00:00,6376.7,6389.08662756,6390.6,6376.6,702.78737875
14/10/2018 15:00:00,6363.4,6376.7,6376.7,6363.4,325.89677529
14/10/2018 14:00:00,6360,6363.5,6365,6360,132.1938447
14/10/2018 13:00:00,6369.87132943,6360.2,6370,6360,220.44309683
14/10/2018 12:00:00,6351.7,6369.87132943,6370.4,6351.6,377.97795182
14/10/2018 11:00:00,6352.3,6351.7,6353.4,6351.5,258.8379955
14/10/2018 10:00:00,6360.7,6352.2,6362.3,6352.2,378.42006112
14/10/2018 09:00:00,6374.6,6360.6,6379.2,6354.5,325.49564111
14/10/2018 08:00:00,6376.1,6374.6,6377.8,6368.7,159.70212408
14/10/2018 07:00:00,6376.0858776,6376.1,6386.6,6376.00633426,291.54111283
14/10/2018 06:00:00,6384.2,6376.0858776,6386.5,6376,122.58704923
14/10/2018 05:00:00,6388.5,6384.2,6394.3,6383.3,892.1814848
14/10/2018 04:00:00,6361.2,6388.5,6399.3,6361.1,1066.09719333
14/10/2018 03:00:00,6332,6361.1,6376,6332,995.24534192
14/10/2018 02:00:00,6326.3,6332,6333,6326.2699218,351.93495087
14/10/2018 01:00:00,6325.4,6326.3,6332,6324.9,165.0530228
14/10/2018 00:00:00,6326.4,6325.4,6331,6318.3,144.59397548
13/10/2018 23:00:00,6325,6326.5,6328,6325,108.69346876
13/10/2018 22:00:00,6315.9324426,6325.1,6327.5,6315.6,318.74883352
13/10/2018 21:00:00,6310.9,6315.9,6318,6310.8,41.13506766
13/10/2018 20:00:00,6316.4,6310.9,6316.4,6309.9,78.55006858
13/10/2018 19:00:00,6300,6316.4,6316.7,6299,507.45743263
13/10/2018 18:00:00,6317.4,6300.07118021,6322.3,6300,277.2718974
13/10/2018 17:00:00,6320.7,6317.4,6321,6314.3,297.6633784
13/10/2018 16:00:00,6321.5,6320.7,6324.9,6320.6,248.17331654
13/10/2018 15:00:00,6321.9,6321.4,6325,6321.3685308,250.09856611
13/10/2018 14:00:00,6300.9,6322,6322,6300.9,309.85896636
13/10/2018 13:00:00,6316.5,6301,6317.4,6300,252.37062677
13/10/2018 12:00:00,6319.1,6316.7,6319.1,6301.4,286.19475866
13/10/2018 11:00:00,6320.2,6319,6329.4,6316,263.58061306
13/10/2018 10:00:00,6317.5,6320.2,6333.7,6317.5,318.16512827
13/10/2018 09:00:00,6311.1,6317.5,6327,6311,295.09166661
13/10/2018 08:00:00,6310.1,6311,6311.1,6310,95.01882439
13/10/2018 07:00:00,6316.4,6310.1,6316.4,6310,60.1467384
13/10/2018 06:00:00,6313.1,6316.4,6317.9,6311.02635989,111.59152775
13/10/2018 05:00:00,6312.9,6314.7,6328,6311.2,130.73137428
13/10/2018 04:00:00,6296.4,6311.8,6313.4,6295,222.02636793
13/10/2018 03:00:00,6310.0260937,6296.3,6311.5,6293,387.57928255
13/10/2018 02:00:00,6312.5,6310,6314.1,6308.63704501,336.2038804
13/10/2018 01:00:00,6308.7,6312.45694466,6312.5,6308.63704501,267.95176506
13/10/2018 00:00:00,6292,6308.7,6323.9,6280.3,353.84772343
12/10/2018 23:00:00,6302,6291.9,6313.38298313,6291.9,161.06198107
12/10/2018 22:00:00,6311.8,6301.92325714,6311.8,6283.3,446.16517074
12/10/2018 21:00:00,6318,6311.8,6325.8,6311.1,174.41556383
12/10/2018 20:00:00,6314.7,6318.1,6318.1,6314.6,96.65241988
12/10/2018 19:00:00,6310,6314.7,6316.83612961,6309.9,94.12916188
12/10/2018 18:00:00,6309.1,6309.9,6313.5,6303.8,197.14362711
12/10/2018 17:00:00,6319.8,6309.2,6329,6303.7,211.52853538
12/10/2018 16:00:00,6340.1,6319.8,6340.1,6316.2,157.7663142
12/10/2018 15:00:00,6314.2,6340,6351.3,6314.2,1007.35359548
