Timestamp,Open,Close,High,Low,Volume
31/10/2017 23:00:00,6387.1,6455.1,6481.5,6378,2325.16765784
31/10/2017 22:00:00,6404,6386,6420,6377.9,1199.09951043
31/10/2017 21:00:00,6375.8,6404,6404,6365,988.45521321
31/10/2017 20:00:00,6350,6375.7,6379.9,6346.2,962.49796257
31/10/2017 19:00:00,6336.1,6350,6350,6283,2677.04771708
31/10/2017 18:00:00,6360.8,6332,6366.1,6325,1178.22225269
31/10/2017 17:00:00,6362,6360.9,6374,6312,2312.71966865
31/10/2017 16:00:00,6360,6362,6431,6345,3164.01687822
31/10/2017 15:00:00,6363.6,6360,6396,6315,3013.4999378
31/10/2017 14:00:00,6324,6363.5,6450,6324,6681.40417032
31/10/2017 13:00:00,6200.7,6324,6324,6200,3623.8693348
31/10/2017 12:00:00,6245,6200.9,6245.5,6186.1,1290.71118459
31/10/2017 11:00:00,6175.5,6245.4,6249,6169.9,2511.69718831
31/10/2017 10:00:00,6177.1,6177.3,6184,6150.9,706.30404789
31/10/2017 09:00:00,6127,6177.1,6184,6127,847.85757519
31/10/2017 08:00:00,6094.9,6126.9,6138.1,6090.2,679.33677564
31/10/2017 07:00:00,6107.4,6094.9,6120,6082.5,709.66567999
31/10/2017 06:00:00,6161.2,6106.8,6165.7,6100,685.26193098
31/10/2017 05:00:00,6147.5,6161.2,6175.9,6147.5,652.51755003
31/10/2017 04:00:00,6132.2,6147.6,6155,6127,369.98358639
31/10/2017 03:00:00,6125.2,6132.2,6140,6120,337.47794153
31/10/2017 02:00:00,6141.4,6125,6147.9,6120.1,486.94095943
31/10/2017 01:00:00,6127.6,6140.3,6157.4,6124,345.90795816
31/10/2017 00:00:00,6127.9,6130.8,6170.1,6121.6,1071.44651182
30/10/2017 23:00:00,6093.8,6130,6149,6085.7,772.46822435
30/10/2017 22:00:00,6085.4,6094,6110,6083.6,481.49480207
30/10/2017 21:00:00,6106.3,6085.4,6122.1,6083.6,466.96960719
30/10/2017 20:00:00,6075,6106.6,6110,6075,493.60857857
30/10/2017 19:00:00,6115.8,6075,6117.2,6059.3,1327.05788209
30/10/2017 18:00:00,6111.9,6115,6150,6101.6,1049.92308734
30/10/2017 17:00:00,6075.6,6111.8,6111.9,6027.1,1026.11908842
30/10/2017 16:00:00,6079.3,6075.5,6087.1,6043.7,875.13436683
30/10/2017 15:00:00,6076,6079.9,6099.2,6006.2,2736.61944433
30/10/2017 14:00:00,6149,6076.2,6158.6,6017.6,4610.66823008
30/10/2017 13:00:00,6150.3,6149,6183.9,6140.6,1058.22801949
30/10/2017 12:00:00,6166,6150.5,6193.8,6121,1510.57037368
30/10/2017 11:00:00,6210.9,6166,6236.5,6158.2,1345.54028023
30/10/2017 10:00:00,6164.9,6210.6,6239,6164.9,2155.74552862
30/10/2017 09:00:00,6153.4,6164.8,6190,6146.9,1138.26986427
30/10/2017 08:00:00,6151,6153.4,6170,6132,803.20157018
30/10/2017 07:00:00,6140.2,6150.9,6203.9,6111,1869.07868694
30/10/2017 06:00:00,6128.9,6140.1,6157,6124.7,708.8256577
30/10/2017 05:00:00,6172,6129,6175.2,6125,814.87000564
30/10/2017 04:00:00,6168,6172.1,6195.4,6155.1,1415.97152983
30/10/2017 03:00:00,6127.1,6168,6200,6100.1,1937.90887101
30/10/2017 02:00:00,6154.3,6127.2,6163.9,6118.5,810.40092011
30/10/2017 01:00:00,6132,6154.3,6156,6103,1494.94874642
30/10/2017 00:00:00,6150,6132.9,6172.2,6125.1,2313.78127443
