,Timestamp,Open,Close,High,Low,Volume
66,17/10/2018 21:00:00,6723.5,6732.3,6733.0,6712.4,229.40456313
67,17/10/2018 20:00:00,6710.0,6723.5,6726.0,6703.2,433.5745126
68,17/10/2018 19:00:00,6738.7,6709.9,6739.1,6709.4,803.20013787
69,17/10/2018 18:00:00,6741.7,6738.6,6742.6,6729.5,435.02111773
70,17/10/2018 17:00:00,6745.1,6740.9,6745.1,6736.6,175.46091636
71,17/10/2018 16:00:00,6741.4,6745.1,6745.5,6731.3,214.45822669
72,17/10/2018 15:00:00,6742.4,6741.5,6743.4,6733.0,260.14759505
73,17/10/2018 14:00:00,6709.8,6742.0,6760.2,6699.0,748.50343373
74,17/10/2018 13:00:00,6722.1,6709.7,6723.0,6695.714585600001,304.58608671
75,17/10/2018 12:00:00,6719.4,6721.6,6724.2,6708.2,297.11614438
76,17/10/2018 11:00:00,6699.9,6719.4,6719.99813461,6674.3,705.15540922
77,17/10/2018 10:00:00,6726.1,6699.9,6727.3,6695.6,551.41050677
78,17/10/2018 09:00:00,6762.8,6726.17637718,6767.2,6705.6,887.81222437
79,17/10/2018 08:00:00,6745.5,6762.8,6767.3,6744.1,391.79583709
80,17/10/2018 07:00:00,6760.5,6745.4,6760.5,6737.78460072,298.51818304
81,17/10/2018 06:00:00,6759.3,6760.6,6762.9,6751.4,123.65675931
82,17/10/2018 05:00:00,6769.9,6754.6088022,6794.0,6749.8,353.45909784
83,17/10/2018 04:00:00,6770.5,6770.0,6776.9,6753.2,398.04079088
84,17/10/2018 03:00:00,6751.6,6770.8,6776.9,6751.6,312.05545835
85,17/10/2018 02:00:00,6749.5163152,6751.6832745,6753.462444499999,6737.3,229.34902484
86,17/10/2018 01:00:00,6745.855688,6749.5,6762.6,6745.8,283.47669502
87,17/10/2018 00:00:00,6754.2,6745.855688,6754.2,6737.0,214.90509869999997
88,16/10/2018 23:00:00,6720.974392499999,6754.2,6780.3,6716.1,572.00493636
89,16/10/2018 22:00:00,6725.7,6720.0,6725.8,6709.9,148.35333105
90,16/10/2018 21:00:00,6715.9,6725.7,6725.9,6698.5,283.95279054
91,16/10/2018 20:00:00,6718.92370072,6715.7,6726.1,6702.6,163.99975023
92,16/10/2018 19:00:00,6726.0,6718.92370072,6726.0,6700.4,524.35041148
93,16/10/2018 18:00:00,6710.1,6726.1,6730.8,6710.0,307.19654281
94,16/10/2018 17:00:00,6688.0,6710.0,6714.2,6687.9,330.7409875
95,16/10/2018 16:00:00,6717.6,6688.0,6717.62092458,6669.1,1101.5188173000001
96,16/10/2018 15:00:00,6715.5,6717.6,6730.0,6713.7,373.15729902
97,16/10/2018 14:00:00,6742.959090800001,6715.5,6750.7,6713.7,699.8442421
98,16/10/2018 13:00:00,6744.8,6743.0,6775.0,6737.6,481.24506429
99,16/10/2018 12:00:00,6788.89732745,6744.8,6788.9,6731.8,593.70916941
100,16/10/2018 11:00:00,6763.8,6788.9,6788.9,6753.6,504.55275049
101,16/10/2018 10:00:00,6742.0,6763.8,6764.0,6737.4,451.1032159
102,16/10/2018 09:00:00,6746.0,6742.4,6762.3,6727.8,1140.20247445
103,16/10/2018 08:00:00,6815.5,6746.0,6815.6,6725.2,1357.30384004
104,16/10/2018 07:00:00,6816.8577992,6815.6,6826.0,6804.8,486.30582678
105,16/10/2018 06:00:00,6844.9,6816.9,6897.6,6811.0,1557.32069328
106,16/10/2018 05:00:00,6719.7,6844.7,6852.8,6714.5,2255.94213773
107,16/10/2018 04:00:00,6727.006665000001,6719.713245,6731.9,6709.6,627.86570268
108,16/10/2018 03:00:00,6735.6,6727.0,6748.87273945,6727.0,283.4614165
109,16/10/2018 02:00:00,6706.0,6735.3,6735.4,6705.9,336.93302369
110,16/10/2018 01:00:00,6730.1,6706.0,6733.5,6695.3,344.72504738
111,16/10/2018 00:00:00,6742.0,6728.98712362,6744.3,6703.9,738.99077631
112,15/10/2018 23:00:00,6716.0,6742.0,6771.0,6715.9,748.26537766
113,15/10/2018 22:00:00,6648.4,6716.0,6733.3,6641.1,1548.82835077
114,15/10/2018 21:00:00,6707.0,6641.1,6729.3,6640.0,1953.31222348
115,15/10/2018 20:00:00,6731.0,6707.0,6743.09667189,6682.6,2390.99783905
116,15/10/2018 19:00:00,6778.02165326,6731.1,6798.0,6731.0,1975.27929682
117,15/10/2018 18:00:00,6861.8200721,6778.02165326,6879.8,6774.57105358,3383.62270261
118,15/10/2018 17:00:00,6903.1,6861.9,6936.2,6849.5,1233.88660768
119,15/10/2018 16:00:00,6885.1,6903.0,6935.8,6880.52929858,1262.95845321
120,15/10/2018 15:00:00,6857.7325777999995,6885.1,6897.9,6849.5,1334.59186409
121,15/10/2018 14:00:00,6931.90049155,6858.031817399999,6931.90049155,6842.8,1962.39559636
122,15/10/2018 13:00:00,6914.7,6931.90049155,6958.81642584,6891.3,1251.36387204
123,15/10/2018 12:00:00,6931.9,6914.7,6972.2,6860.0,2158.39132296
124,15/10/2018 11:00:00,6900.0,6932.0,7019.9,6893.4,4962.13122394
125,15/10/2018 10:00:00,6832.6,6900.0,6937.9,6798.6,2877.42776264
126,15/10/2018 09:00:00,6833.3,6832.6,6856.0,6732.0,5250.1720749
127,15/10/2018 08:00:00,6872.1767744,6835.7,6968.5,6802.0,6925.10613281
128,15/10/2018 07:00:00,7417.90386957,6872.1767744,7434.09183493,6870.0,13706.99161773
129,15/10/2018 06:00:00,6697.0,7419.3,7788.0,6697.0,19584.15163555
130,15/10/2018 05:00:00,6385.0,6696.1,6745.0,6384.9,8020.235278
131,15/10/2018 04:00:00,6379.4,6385.0,6385.0,6379.0,338.54221794
132,15/10/2018 03:00:00,6366.4,6379.4,6379.8,6366.4,205.42263593
133,15/10/2018 02:00:00,6381.7,6366.5,6381.762438600001,6363.8,174.36350279
134,15/10/2018 01:00:00,6351.5,6381.7,6390.6,6351.5,718.08624528
135,15/10/2018 00:00:00,6336.4,6351.55507841,6351.5669448,6294.6,1037.56630542
136,14/10/2018 23:00:00,6354.9,6336.4,6362.4,6302.5,723.47681722
137,14/10/2018 22:00:00,6352.0,6354.2,6368.6,6348.442428,1217.16786051
138,14/10/2018 21:00:00,6359.5,6352.0,6359.5,6342.3,321.02831409
139,14/10/2018 20:00:00,6396.87752964,6359.5,6399.3,6345.0,831.98503829
140,14/10/2018 19:00:00,6388.0,6396.87752964,6397.0,6387.7,237.40005073
141,14/10/2018 18:00:00,6378.0,6388.0,6396.0,6377.9,587.50147992
142,14/10/2018 17:00:00,6389.08662756,6378.0,6389.9,6369.4,400.82519834
143,14/10/2018 16:00:00,6376.7,6389.08662756,6390.6,6376.6,702.78737875
144,14/10/2018 15:00:00,6363.4,6376.7,6376.7,6363.4,325.89677529
145,14/10/2018 14:00:00,6360.0,6363.5,6365.0,6360.0,132.1938447
146,14/10/2018 13:00:00,6369.87132943,6360.2,6370.0,6360.0,220.44309683
147,14/10/2018 12:00:00,6351.7,6369.87132943,6370.4,6351.6,377.97795182
148,14/10/2018 11:00:00,6352.3,6351.7,6353.4,6351.5,258.83799550000003
149,14/10/2018 10:00:00,6360.7,6352.2,6362.3,6352.2,378.42006112
150,14/10/2018 09:00:00,6374.6,6360.6,6379.2,6354.5,325.49564111
151,14/10/2018 08:00:00,6376.1,6374.6,6377.8,6368.7,159.70212408
152,14/10/2018 07:00:00,6376.0858776000005,6376.1,6386.6,6376.00633426,291.54111283
153,14/10/2018 06:00:00,6384.2,6376.0858776000005,6386.5,6376.0,122.58704923
154,14/10/2018 05:00:00,6388.5,6384.2,6394.3,6383.3,892.1814847999999
155,14/10/2018 04:00:00,6361.2,6388.5,6399.3,6361.1,1066.09719333
156,14/10/2018 03:00:00,6332.0,6361.1,6376.0,6332.0,995.24534192
157,14/10/2018 02:00:00,6326.3,6332.0,6333.0,6326.2699218,351.93495087
158,14/10/2018 01:00:00,6325.4,6326.3,6332.0,6324.9,165.0530228
159,14/10/2018 00:00:00,6326.4,6325.4,6331.0,6318.3,144.59397548
160,13/10/2018 23:00:00,6325.0,6326.5,6328.0,6325.0,108.69346876
161,13/10/2018 22:00:00,6315.9324426,6325.1,6327.5,6315.6,318.74883352
162,13/10/2018 21:00:00,6310.9,6315.9,6318.0,6310.8,41.13506766
163,13/10/2018 20:00:00,6316.4,6310.9,6316.4,6309.9,78.55006858
164,13/10/2018 19:00:00,6300.0,6316.4,6316.7,6299.0,507.45743263
165,13/10/2018 18:00:00,6317.4,6300.07118021,6322.3,6300.0,277.2718974
166,13/10/2018 17:00:00,6320.7,6317.4,6321.0,6314.3,297.6633784
167,13/10/2018 16:00:00,6321.5,6320.7,6324.9,6320.6,248.17331654
168,13/10/2018 15:00:00,6321.9,6321.4,6325.0,6321.3685307999995,250.09856611
169,13/10/2018 14:00:00,6300.9,6322.0,6322.0,6300.9,309.85896636
170,13/10/2018 13:00:00,6316.5,6301.0,6317.4,6300.0,252.37062677
171,13/10/2018 12:00:00,6319.1,6316.7,6319.1,6301.4,286.19475866
172,13/10/2018 11:00:00,6320.2,6319.0,6329.4,6316.0,263.58061306
173,13/10/2018 10:00:00,6317.5,6320.2,6333.7,6317.5,318.16512827
174,13/10/2018 09:00:00,6311.1,6317.5,6327.0,6311.0,295.09166661
175,13/10/2018 08:00:00,6310.1,6311.0,6311.1,6310.0,95.01882439
176,13/10/2018 07:00:00,6316.4,6310.1,6316.4,6310.0,60.1467384
177,13/10/2018 06:00:00,6313.1,6316.4,6317.9,6311.02635989,111.59152775
178,13/10/2018 05:00:00,6312.9,6314.7,6328.0,6311.2,130.73137428
179,13/10/2018 04:00:00,6296.4,6311.8,6313.4,6295.0,222.02636793
180,13/10/2018 03:00:00,6310.0260937,6296.3,6311.5,6293.0,387.57928255
181,13/10/2018 02:00:00,6312.5,6310.0,6314.1,6308.63704501,336.20388039999995
182,13/10/2018 01:00:00,6308.7,6312.45694466,6312.5,6308.63704501,267.95176506
183,13/10/2018 00:00:00,6292.0,6308.7,6323.9,6280.3,353.84772343
184,12/10/2018 23:00:00,6302.0,6291.9,6313.38298313,6291.9,161.06198107
185,12/10/2018 22:00:00,6311.8,6301.92325714,6311.8,6283.3,446.16517074
186,12/10/2018 21:00:00,6318.0,6311.8,6325.8,6311.1,174.41556383
187,12/10/2018 20:00:00,6314.7,6318.1,6318.1,6314.6,96.65241988
188,12/10/2018 19:00:00,6310.0,6314.7,6316.83612961,6309.9,94.12916188
189,12/10/2018 18:00:00,6309.1,6309.9,6313.5,6303.8,197.14362711
190,12/10/2018 17:00:00,6319.8,6309.2,6329.0,6303.7,211.52853538
191,12/10/2018 16:00:00,6340.1,6319.8,6340.1,6316.2,157.7663142
192,12/10/2018 15:00:00,6314.2,6340.0,6351.3,6314.2,1007.35359548
193,12/10/2018 14:00:00,6309.9,6314.0,6320.5,6306.0,348.35503996
194,12/10/2018 13:00:00,6324.90483596,6310.0,6324.90483596,6307.7,369.80281615
195,12/10/2018 12:00:00,6311.0,6325.0,6325.0,6311.0,181.26229636
196,12/10/2018 11:00:00,6314.1,6311.0,6318.2,6300.0,258.14747224
197,12/10/2018 10:00:00,6311.0,6315.2,6325.0,6310.0,362.17928097
198,12/10/2018 09:00:00,6331.1,6311.0,6335.5,6307.8,227.30611953
199,12/10/2018 08:00:00,6335.7,6331.2,6341.6,6321.0,510.38260762
200,12/10/2018 07:00:00,6328.0,6335.7,6353.4,6324.1,923.90509358
201,12/10/2018 06:00:00,6316.3,6328.2,6345.5,6315.4,598.32654478
202,12/10/2018 05:00:00,6313.1,6314.5,6332.3,6301.0,420.62152577
203,12/10/2018 04:00:00,6311.0,6311.7,6328.0,6304.5,500.44786933
204,12/10/2018 03:00:00,6290.88632685,6311.0,6311.1,6279.6,552.32697592
205,12/10/2018 02:00:00,6278.1,6290.88632685,6295.4,6278.0,391.13083331
206,12/10/2018 01:00:00,6255.517071,6278.1,6289.0,6255.5,562.80335593
207,12/10/2018 00:00:00,6251.9,6255.6,6278.6,6220.3,1651.68758528
208,11/10/2018 23:00:00,6288.6,6251.9,6298.7,6220.4,1820.73156046
209,11/10/2018 22:00:00,6299.3,6288.7,6301.4,6270.0,373.08034117
210,11/10/2018 21:00:00,6302.2,6299.3,6305.5,6284.4,283.69289973
211,11/10/2018 20:00:00,6295.74027218,6302.3,6312.9,6235.0,1448.59677454
212,11/10/2018 19:00:00,6294.4,6295.8,6300.4,6294.3,255.7339022
213,11/10/2018 18:00:00,6314.3,6294.4,6315.5,6294.3,239.48595989999998
214,11/10/2018 17:00:00,6310.0156031999995,6314.3,6332.7,6308.5,291.51499291
215,11/10/2018 16:00:00,6292.4,6310.0,6313.1,6290.6,445.23385801
216,11/10/2018 15:00:00,6307.52236061,6292.5,6321.0,6288.0,403.34313509
217,11/10/2018 14:00:00,6303.9,6307.6,6336.0,6303.9,566.59541379
218,11/10/2018 13:00:00,6289.95733622,6303.9,6327.8,6220.5,2711.25876475
219,11/10/2018 12:00:00,6275.6808128,6290.0,6303.6,6275.6,547.94703341
220,11/10/2018 11:00:00,6303.0,6275.7,6303.0,6275.6,442.75269859
221,11/10/2018 10:00:00,6308.4,6303.0,6308.6,6293.2,425.4856597
222,11/10/2018 09:00:00,6300.3,6308.6,6308.6,6281.19316883,497.21631878
223,11/10/2018 08:00:00,6299.1,6300.3,6319.5,6299.1,610.88073189
224,11/10/2018 07:00:00,6292.07400563,6299.2,6313.1,6252.0,2410.05943259
225,11/10/2018 06:00:00,6321.0,6292.07400563,6321.1,6262.1,1918.03745369
226,11/10/2018 05:00:00,6340.1,6321.4,6345.0,6301.0,1141.33689703
227,11/10/2018 04:00:00,6337.7,6340.0,6376.0,6329.0,1522.4263643
228,11/10/2018 03:00:00,6311.4,6337.6,6349.7,6311.4,1990.62359285
229,11/10/2018 02:00:00,6347.70825744,6311.5,6349.5,6252.3,3350.87338293
230,11/10/2018 01:00:00,6558.0,6347.7,6558.0,6252.2,16079.05122604
231,11/10/2018 00:00:00,6630.0,6558.0,6630.07445752,6548.0,1837.93282482
232,10/10/2018 23:00:00,6613.9,6630.07445752,6630.4,6613.9,274.45735264
233,10/10/2018 22:00:00,6610.07179048,6613.922810399999,6614.0,6610.0,263.63920362
234,10/10/2018 21:00:00,6636.9,6610.07179048,6636.9,6610.0,278.4576493
235,10/10/2018 20:00:00,6637.43248603,6636.9,6638.3,6636.8,390.32333204
236,10/10/2018 19:00:00,6636.4,6637.4,6639.0,6634.1,439.93670186
237,10/10/2018 18:00:00,6606.4,6636.4,6636.5,6601.6,418.93296533
238,10/10/2018 17:00:00,6596.3,6606.5,6614.9,6592.6,351.1491452
239,10/10/2018 16:00:00,6582.6,6596.3,6597.0,6580.0,193.26308726
240,10/10/2018 15:00:00,6596.1,6582.5,6596.1,6582.5,235.17710591
241,10/10/2018 14:00:00,6595.8419632,6596.2,6601.3,6586.7,322.25932014
242,10/10/2018 13:00:00,6591.0,6595.8,6604.3,6591.0,328.23956533
243,10/10/2018 12:00:00,6592.06483458,6591.1,6600.0,6590.7,558.58363241
244,10/10/2018 11:00:00,6569.3,6592.0657128,6592.1,6568.3,673.47527516
245,10/10/2018 10:00:00,6581.7,6569.3,6581.8,6564.4,447.04122249
246,10/10/2018 09:00:00,6578.9,6581.7,6591.3,6578.9,606.39341436
247,10/10/2018 08:00:00,6560.94631023,6579.0,6579.0,6559.6,475.09125845
248,10/10/2018 07:00:00,6569.6,6561.0,6569.6613929,6556.0,508.09686196
249,10/10/2018 06:00:00,6538.1,6569.6613929,6569.6613929,6513.52952635,1860.18562638
250,10/10/2018 05:00:00,6585.4,6538.1,6585.4,6533.1,2104.6454052
251,10/10/2018 04:00:00,6608.7762299999995,6585.3,6617.3,6585.3,635.41812104
252,10/10/2018 03:00:00,6635.0263491999995,6608.9,6635.1,6584.0561173999995,1384.53162068
253,10/10/2018 02:00:00,6634.5307146000005,6635.0,6647.7,6634.5,337.77709906
254,10/10/2018 01:00:00,6643.8,6634.51858846,6645.2,6633.9,330.51092331
255,10/10/2018 00:00:00,6663.0,6643.8,6663.1,6635.0,413.02103439999996
256,09/10/2018 23:00:00,6668.0496288,6663.0,6670.0,6663.0,307.00428833
257,09/10/2018 22:00:00,6655.1,6668.0496288,6669.0,6655.1,115.51938103
258,09/10/2018 21:00:00,6648.26390603,6655.17422066,6655.2,6647.2,119.11639174
259,09/10/2018 20:00:00,6657.5,6648.26390603,6657.5,6643.8,167.91823765
260,09/10/2018 19:00:00,6657.8,6657.5,6679.1,6654.9,896.88632331
261,09/10/2018 18:00:00,6638.88304073,6657.9,6657.9,6638.8,395.89614008
262,09/10/2018 17:00:00,6629.9,6638.9,6638.9,6629.9,164.47830512
263,09/10/2018 16:00:00,6638.106765899999,6630.0,6638.2,6621.8,239.75015455
264,09/10/2018 15:00:00,6630.16843228,6638.2,6640.0,6630.1,304.84040611
265,09/10/2018 14:00:00,6606.07272726,6630.2,6633.5,6606.0,793.03843232
266,09/10/2018 13:00:00,6631.9110261000005,6606.1,6632.0,6605.0,945.88379832
267,09/10/2018 12:00:00,6644.1,6631.9,6644.1504643,6625.0,452.29957018
268,09/10/2018 11:00:00,6658.2,6644.7,6658.3,6644.7,175.2627545
269,09/10/2018 10:00:00,6658.1,6658.2,6660.0,6658.0,98.44548006
270,09/10/2018 09:00:00,6653.9,6658.0,6658.1,6650.0,89.16538763
271,09/10/2018 08:00:00,6663.8,6653.9,6664.5,6642.41826074,500.38208796
272,09/10/2018 07:00:00,6660.0,6663.8,6664.0,6659.9,171.32391346
273,09/10/2018 06:00:00,6664.2,6660.0,6665.3,6659.9,261.7539369
274,09/10/2018 05:00:00,6672.1,6664.2,6680.6,6663.7,401.25400727
275,09/10/2018 04:00:00,6660.0,6672.0,6672.3,6656.8,326.73038453
276,09/10/2018 03:00:00,6664.9,6660.0,6665.0,6653.4,486.44835664
277,09/10/2018 02:00:00,6663.6,6664.9,6665.1057198,6663.2,214.45386081
278,09/10/2018 01:00:00,6676.5,6663.6,6676.5,6662.0,259.61874693
279,09/10/2018 00:00:00,6673.3,6676.5,6682.0,6670.9,174.57670859
280,08/10/2018 23:00:00,6670.1,6673.2,6688.1,6670.0,185.06154491
281,08/10/2018 22:00:00,6687.65836394,6670.0,6687.65836394,6670.0,251.07742855
282,08/10/2018 21:00:00,6696.2,6687.65836394,6696.2,6685.0,210.52447141
283,08/10/2018 20:00:00,6700.0,6696.12281037,6703.8,6690.0,223.75000989999998
284,08/10/2018 19:00:00,6664.8,6700.0,6712.0,6664.7,842.37872388
285,08/10/2018 18:00:00,6678.6,6664.72077397,6679.0,6655.1,174.33677340000003
286,08/10/2018 17:00:00,6666.0,6678.5,6678.8,6665.9,119.60555466
287,08/10/2018 16:00:00,6672.3,6666.0,6680.4,6659.6,266.84003069
288,08/10/2018 15:00:00,6661.1,6672.3,6698.5,6661.0,432.73037917
289,08/10/2018 14:00:00,6657.9,6661.1,6678.9,6650.0,428.47237231
290,08/10/2018 13:00:00,6674.0,6657.9,6695.3,6643.1,1147.7976692
291,08/10/2018 12:00:00,6646.9,6670.6,6730.0,6646.8,3896.104306
292,08/10/2018 11:00:00,6620.0,6646.9,6673.5,6620.0,2716.87312881
293,08/10/2018 10:00:00,6604.8,6620.0,6620.0,6601.0,145.5532466
294,08/10/2018 09:00:00,6597.8,6607.9,6607.9,6596.0,167.63016581
295,08/10/2018 08:00:00,6593.0,6597.8,6600.0,6589.2,142.13698574
296,08/10/2018 07:00:00,6596.56348093,6592.9,6600.1,6589.3,87.11777214
297,08/10/2018 06:00:00,6590.7,6596.56348093,6599.1,6585.9,176.72292526
298,08/10/2018 05:00:00,6603.0494947,6590.4,6604.0,6590.24325401,144.75227236
299,08/10/2018 04:00:00,6601.1,6603.1,6608.2,6600.0,179.91933287
300,08/10/2018 03:00:00,6605.5,6601.1,6609.3,6601.0,125.63380476
301,08/10/2018 02:00:00,6605.91784338,6605.5,6607.6,6605.0,95.75954758
302,08/10/2018 01:00:00,6614.00897496,6605.91784338,6618.8,6599.2,308.65449646
303,08/10/2018 00:00:00,6609.4,6614.00897496,6622.4,6609.4,229.52135616
304,07/10/2018 23:00:00,6585.83811413,6609.4,6640.4,6585.0,1173.03676968
305,07/10/2018 22:00:00,6586.5,6585.83811413,6588.0,6585.0,83.93465481
306,07/10/2018 21:00:00,6580.0,6586.4,6586.5,6577.8,60.46303876
307,07/10/2018 20:00:00,6582.31495827,6579.9,6582.4,6576.9,86.73437699
308,07/10/2018 19:00:00,6596.8,6582.3,6597.03678926,6582.3,240.98695279
309,07/10/2018 18:00:00,6587.8,6596.8,6598.1,6587.7,327.45418786
310,07/10/2018 17:00:00,6577.65884436,6587.7,6588.2,6577.2,201.46100113
311,07/10/2018 16:00:00,6576.5,6577.6,6577.6,6571.1,211.89118679
312,07/10/2018 15:00:00,6564.3,6576.5,6576.6,6564.3,133.182736
313,07/10/2018 14:00:00,6573.1,6564.3,6573.2,6544.6,342.04833933
314,07/10/2018 13:00:00,6562.9,6572.9,6573.6,6560.9,95.59896255
315,07/10/2018 12:00:00,6557.3,6562.9,6563.0,6548.0,106.37350409
316,07/10/2018 11:00:00,6553.883485,6557.4,6562.23731,6549.9,105.87055452
317,07/10/2018 10:00:00,6558.5115826,6553.6,6569.0,6553.3,84.85073747
318,07/10/2018 09:00:00,6549.9,6558.6,6563.3,6549.1,214.17711568
319,07/10/2018 08:00:00,6567.0,6549.9,6567.1,6525.0,1275.55155705
320,07/10/2018 07:00:00,6591.2,6567.0,6591.2,6567.0,270.82997608
321,07/10/2018 06:00:00,6592.34373155,6591.2,6592.4,6585.9,66.00784958
322,07/10/2018 05:00:00,6587.5,6592.4,6592.8,6582.9,114.13414215
323,07/10/2018 04:00:00,6601.6,6587.5,6605.0,6587.4,150.00170074
324,07/10/2018 03:00:00,6600.0,6601.53523403,6601.6,6599.9,30.30383871
325,07/10/2018 02:00:00,6600.6,6600.0,6605.4,6598.7,131.07926236
326,07/10/2018 01:00:00,6598.65161128,6600.6,6605.8,6588.5,289.70029709
327,07/10/2018 00:00:00,6595.1,6598.7,6600.0,6592.9,20.17478536
328,06/10/2018 23:00:00,6588.5,6595.2,6595.2,6586.775586,44.20970357
329,06/10/2018 22:00:00,6602.3,6588.5,6602.4,6583.3,75.29288262
