Timestamp,Open,Close,High,Low,Volume
31/08/2018 23:00:00,7025.91223905,7014.6,7051.3,6997.7,1279.17918045
31/08/2018 22:00:00,7031.2,7025.91223905,7040.3,7016.6,183.50958305
31/08/2018 21:00:00,7044.7,7031.2,7089,6977.4,1445.26956454
31/08/2018 20:00:00,7045,7044.6,7062.4,7043.9,313.09460038
31/08/2018 19:00:00,7051.5,7045,7051.51300242,7029,244.35148825
31/08/2018 18:00:00,7052.3,7051.5,7100,7036.2,1041.90334021
31/08/2018 17:00:00,6986.6,7052.3,7089.6,6976.6,2447.83920405
31/08/2018 16:00:00,6920.1,6986.6,6995,6920,1265.03169252
31/08/2018 15:00:00,6920,6920.1,6920.7,6910,67.366925
31/08/2018 14:00:00,6935,6920,6939,6920,427.61952541
31/08/2018 13:00:00,6905,6935,6935,6904.9,658.9122235
31/08/2018 12:00:00,6968.6,6905,6979,6881.6,1844.74876644
31/08/2018 11:00:00,6954.9,6968.6,6987.75138352,6952.6,700.23670647
31/08/2018 10:00:00,6957.8674335,6955,6963,6940,361.7321898
31/08/2018 09:00:00,6959.1,6958,6967,6930.07738121,474.17400984
31/08/2018 08:00:00,6964.4,6959.1,6986.5,6957.2,397.51425959
31/08/2018 07:00:00,6995,6963.62440499,7000,6960,783.80620905
31/08/2018 06:00:00,6997.2,6995,6999.1,6980,803.09653596
31/08/2018 05:00:00,7006.6,6997.3,7019,6985,696.1161992
31/08/2018 04:00:00,6971.4,7006.6,7019,6956.4,1173.75401337
31/08/2018 03:00:00,6950,6971.3,6971.4,6948.7,592.0512349
31/08/2018 02:00:00,6939.9,6950,6977.9,6929.5,571.9740279
31/08/2018 01:00:00,6951.9,6938.77548582,6967.6,6927.1,466.06919669
31/08/2018 00:00:00,6986.1,6952,6986.1,6951,884.83473434
30/08/2018 23:00:00,6936.3,6986,7013.5,6933.4,1951.34263545
30/08/2018 22:00:00,6940.5,6936.3,6954.31755491,6927.6,284.61702254
30/08/2018 21:00:00,6917.2,6940.5,6965.8,6912.8,1121.82805976
30/08/2018 20:00:00,6819,6917.3,6949,6806.5,1856.15843913
30/08/2018 19:00:00,6825.3,6818.9,6841.2,6808.7,600.02301222
30/08/2018 18:00:00,6860.6,6826.47594988,6860.6,6802.1,1344.32039042
30/08/2018 17:00:00,6857.1,6860.6,6880,6857,362.66529943
30/08/2018 16:00:00,6862.2,6857,6873,6840,520.08626775
30/08/2018 15:00:00,6871.17851751,6862.2,6897.7,6860.6,829.37574404
30/08/2018 14:00:00,6850.2619329,6870.82879176,6897.4,6841.6,1074.10282418
30/08/2018 13:00:00,6838,6850.3,6867.4,6825,1706.66966327
30/08/2018 12:00:00,6874.8,6838,6918,6831,2749.14964173
30/08/2018 11:00:00,6937.1,6874.9,6940,6854.2,1778.45503256
30/08/2018 10:00:00,6926,6937.3,6940.6,6898.4,1127.44765751
30/08/2018 09:00:00,6947.37826494,6926,6962.2,6883.1,1944.23788836
30/08/2018 08:00:00,6979.0336837,6947.3,6993.6,6938.3,1021.82259383
30/08/2018 07:00:00,6984.3,6979.0336837,7000,6970.5,549.83146945
30/08/2018 06:00:00,6967.8,6984.3,6995,6930,861.3837246
30/08/2018 05:00:00,7018.8,6967.7,7019,6961.2,873.13772355
30/08/2018 04:00:00,7024.4,7018.7734162,7024.4,6990.1,306.7123411
30/08/2018 03:00:00,7006.4,7024.4,7025.1,6991.1,299.00345817
30/08/2018 02:00:00,7045.620915,7007.3,7050,6963.5,1066.78113175
30/08/2018 01:00:00,7053.8,7045.9,7053.8,7033.9,154.96042198
30/08/2018 00:00:00,7039.0020077,7053.8415588,7060,7030.6,210.07140991
29/08/2018 23:00:00,7061.86655342,7039,7061.9,7021.5,696.17722993
29/08/2018 22:00:00,7060.7,7061.86655342,7062,7044,269.39013815
29/08/2018 21:00:00,7044.3,7060.7,7070,7034.5,548.06140554
29/08/2018 20:00:00,7004.92960302,7044.3,7061.3,6996.9,1035.81569745
29/08/2018 19:00:00,7017.92308043,7005.28079773,7025,6995.91801529,285.27846531
29/08/2018 18:00:00,7020.5,7017.9,7021.13262782,6985.1,550.25947177
29/08/2018 17:00:00,6995.9,7020.6,7025,6995.4,916.67965726
29/08/2018 16:00:00,6978.9,6995.9,7008.33283615,6936.8,1555.78378368
29/08/2018 15:00:00,7082.1,6979,7083.7,6924.26926081,3641.00942731
29/08/2018 14:00:00,7100,7082,7111.9,7063.96268944,975.63446698
29/08/2018 13:00:00,7096,7100.1,7117,7093,1101.76576683
29/08/2018 12:00:00,7089,7096.04885514,7119.9,7087.6,1240.15732007
29/08/2018 11:00:00,7089.7,7089,7093,7059.8,686.45465704
29/08/2018 10:00:00,7112,7089.7655695,7139.4,7084.6,1052.30359446
29/08/2018 09:00:00,7077.3,7112,7112,7068.5,1193.46122553
29/08/2018 08:00:00,7059.706192,7077.3,7086,7045.8,405.54768954
29/08/2018 07:00:00,7054.1,7060,7071.9,7050,540.53260825
29/08/2018 06:00:00,7060.7236713,7054.2,7087.7,7044,318.41668774
29/08/2018 05:00:00,7045.1,7060.7,7064.9,7042,299.45836158
29/08/2018 04:00:00,7048,7045.1,7065,7043.02775142,430.92640926
29/08/2018 03:00:00,7030.6,7046.6,7055.4,7021.3,559.15987773
29/08/2018 02:00:00,7060.6,7030.6,7075,7022.6,847.46325676
29/08/2018 01:00:00,7073.9,7060.5,7088.7979125,7048.8,528.41253194
29/08/2018 00:00:00,7079.7,7073.2,7085.9,7062,298.60002773
28/08/2018 23:00:00,7080.4,7079.9,7115.8,7060.3,640.66178363
28/08/2018 22:00:00,7064.9,7080.4,7085.4,7034.5,346.89559791
28/08/2018 21:00:00,7082.8,7065,7108.4,7065,557.08690451
28/08/2018 20:00:00,7096.4,7082.8,7127.9,7077.5,869.82975864
28/08/2018 19:00:00,7062.8,7097,7119.4,7058.5,1424.34904378
28/08/2018 18:00:00,7056.64122042,7062.75384497,7079.4,7045,485.63852702
28/08/2018 17:00:00,7027.2,7056.6,7070,6997.97860038,1803.79925465
28/08/2018 16:00:00,7053.9,7027.2,7058.59602443,6991,1679.24490336
28/08/2018 15:00:00,7066.07867597,7053.9,7066.1,7035.8,1258.05166414
28/08/2018 14:00:00,7086.79152321,7066,7092.9,7046,2021.35101426
28/08/2018 13:00:00,7042.2,7086.7,7096.5,7034.2,1883.53224331
28/08/2018 12:00:00,7035,7042.35543824,7047.6,6998.8,1580.68383125
28/08/2018 11:00:00,6935,7035.1,7126.1,6935,5082.29401426
28/08/2018 10:00:00,6934.7,6934.9,6937,6920,546.79428953
28/08/2018 09:00:00,6922.6,6934.7,6934.8,6922.6,240.67455968
28/08/2018 08:00:00,6929.4,6922.6,6937.9,6913.2,656.1233913
28/08/2018 07:00:00,6919.8,6929.7,6950.7,6913.9,1187.08530589
28/08/2018 06:00:00,6904,6921.8,6935.8,6903.9,1528.98166998
28/08/2018 05:00:00,6901.75553867,6903.9,6906.8,6899.9,284.82908994
28/08/2018 04:00:00,6886,6901.7,6906.72848181,6886,345.97548982
28/08/2018 03:00:00,6881.77165481,6886,6918,6881.7,605.54179945
28/08/2018 02:00:00,6915.8,6881.8,6928,6872,722.86382358
